date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-03,0.07896706410078247,0.0115277882797243,-0.21881721415239674,0.0879381990438084,0.1459822320988387,0.009955439302646751,0.13602679279619195,1.970109246327366,6
2025-06-13,0.08538989959875673,0.043074732677163045,0.12953631510160335,1.160022124452901,0.5044476323261798,0.1065535253724344,0.39789410695374544,1.225412748382293,1
2025-06-23,0.04594527873457275,0.010058951250851355,-4.954925392410912,-1.5816587140414136,0.2189332947344213,0.11824357199327389,0.10068972274114742,1.165882294475035,3
2025-07-03,0.0804426850790285,0.012576103902750857,-0.7713143118244474,0.3898440302231485,0.15633620248249844,0.036677655682876134,0.1196585467996223,1.0641707001314027,6
2025-07-13,0.04552003917408741,0.00636981161409049,-3.0471045212199375,-1.7668469126498927,0.13993422961983187,0.035726915981294904,0.10420731363853697,1.3330770269785124,5
2025-07-23,0.05925453299705058,0.016926252032567916,0.08650267890682883,-0.09735295320405157,0.2856532855201209,-0.012352562573721526,0.29800584809384245,0.9772856489731878,4
2025-08-02,0.05092689681394121,0.012319619652473562,-0.4542070593352747,-0.5071153598819578,0.24190791945330295,-0.002965088685422418,0.24487300813872537,0.6927184726584481,4
2025-08-12,0.06729833422136386,0.043304186614434775,0.5804505441687198,1.3775720876066888,0.6434659507617926,0.10789943493021137,0.5355665158315812,0.5397152400278656,2
2025-08-22,0.07670989708059173,0.009707132907950453,0.34552144907293325,1.1912936990366099,0.12654342239244695,0.022392684581208536,0.10415073781123842,1.9804371447782894,3
2025-09-01,0.12289729882436917,0.0135061423832059,-0.3907613984455516,-1.3705217936177085,0.10989779687922467,-0.02781205961844803,0.1377098564976727,1.2570907880412103,6
2025-09-11,0.06520688605474137,0.026341341042044563,0.2044252091997265,1.1362750738453578,0.4039656336284933,0.07800929287053682,0.3259563407579565,0.9093802753063844,2
2025-09-21,0.04713786082840801,0.011226175860231445,0.18211126053525284,0.3173280499285127,0.23815624347267578,0.0073007080509124855,0.2308555354217633,1.1032265252039797,3
2025-10-01,0.04079135207044993,0.020213062883807302,-0.13336068825761416,-0.8419243733796762,0.4955232385751207,-0.08781493151237474,0.5833381700874954,0.6312658702403475,4
