date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.04995443553971295,0.00986376534450636,-0.4008238731233895,0.9066161544097788,0.19745524572417256,0.051330195573480314,0.14612505015069224,1.9349080705725492,1
2025-06-12,0.07088154534526582,0.013694161950697567,-0.29299989131087045,0.18674375778877916,0.19319784697121026,0.020205091075229442,0.17299275589598082,0.7877814464690738,6
2025-06-22,0.0485153774121998,0.016037588518711995,0.03943620826105665,-0.5350701823475603,0.3305671185952506,-0.04675328587648325,0.3773204044717339,1.7315680858657363,4
2025-07-02,0.04577039530375838,0.01042480153688622,-1.0481830470767157,-0.3111238612218976,0.22776297796209335,0.035552431284301356,0.192210546677792,1.1156826711963808,4
2025-07-12,0.042300275967615285,0.02974557504224741,0.027963326497802754,0.06898950831922512,0.7032004960208855,0.006611595315099139,0.6965889007057864,1.8667748851031196,1
2025-07-22,0.0679199473132508,0.022139721570873495,0.7128373075693162,-0.9818335048556612,0.3259678849390709,-0.1555826789912274,0.4815505639302983,0.7980523872517717,5
2025-08-01,0.04038293525716987,0.020718839061039666,-0.02658738408639394,-1.325213897795578,0.5130592644912085,-0.17881979374303802,0.6918790582342466,1.28201646859736,2
2025-08-11,0.018682411924180728,0.010581297619462084,-4.30098504777655,-2.1967404764318204,0.5663774924995987,0.21749310982834996,0.3488843826712487,1.1899683545542292,3
2025-08-21,0.06741118703278842,0.01631897211732237,-0.4295196426933803,1.1914626638651349,0.2420810674849104,0.0754090873328283,0.1666719801520821,1.124787595885421,6
2025-08-31,0.07815389306790486,0.036719997100430765,0.09776086669837092,-0.6107895999725628,0.46984220054816966,-0.08326214242861724,0.5531043429767869,1.7652848339807452,1
2025-09-10,0.03733456908474151,0.02175134251871091,0.2364278769584942,0.5488545439991164,0.5826059614975065,0.04043998816215788,0.5421659733353487,0.9915315271475169,3
2025-09-20,0.05736864741167612,0.021389772451179536,-0.637293405165634,-1.1476239912753794,0.3728477734133596,-0.04649060603343852,0.41933837944679814,0.8698272861176692,5
2025-09-30,0.04397948403738893,0.019282985237785096,-0.7322995147694034,0.25994378809452456,0.4384541033130758,0.08955503596036535,0.3488990673527105,1.2750579293681912,7
