date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.06984154457658667,0.014662953353452805,-0.5427288052203547,0.49839320030003975,0.20994600623950604,0.044751569679364084,0.16519443656014196,1.2837258296390122,4
2025-06-12,0.05215991264762931,0.018815323826663014,-0.29325948285678294,-2.23898683154599,0.3607238369774797,-0.20388487715208803,0.5646087141295677,1.0958875553506153,3
2025-06-22,0.050801217016704384,0.019104781904912424,-0.40515445397623395,-0.1589613364232747,0.37606937445278954,0.02072564512614755,0.355343729326642,1.8274320618205881,2
2025-07-02,0.08390300820546072,0.019548778196255615,0.7662766177493872,0.3384367873785905,0.23299257814910274,-0.024121626223645443,0.2571142043727482,0.7013958451524065,4
2025-07-12,0.051951248716605766,0.014548751567177902,-0.07861212569852327,0.23818031123546746,0.28004623424051633,0.019700483656508894,0.26034575058400744,0.943969560380878,6
2025-07-22,0.06468209188825068,0.004814229614988117,0.9652840788149142,-2.083779060731363,0.07442909581999169,-0.07576368456711052,0.1501927803871022,1.7221553496890056,4
2025-08-01,0.062172567430226346,0.018855679233290432,0.5485299806520096,-0.13697850127523026,0.30327972629490274,-0.05185588844728345,0.3551356147421862,1.7885860793027104,4
2025-08-11,0.08031970895008685,0.010658740163260502,0.13722470197068581,-1.1155187525075476,0.13270391915742838,-0.04437142500448735,0.17707534416191573,1.1456072611672772,4
2025-08-21,0.02948646799481862,0.009688144062842902,-0.05516218512028637,-1.0178882324650118,0.3285623786662176,-0.08153825347066318,0.4101006321368808,1.9462608531242207,4
2025-08-31,0.05374111370832964,0.03743569770526928,-0.25384318817633833,-0.4040131499418447,0.6965932620683093,-0.0245080163725937,0.721101278440903,0.6979034277727552,4
2025-09-10,0.05592601531228317,0.012819511136187631,0.3614923617704644,0.30122206378010574,0.22922268043959948,-0.0032032704992052408,0.23242595093880472,0.600656118469779,1
2025-09-20,0.0484127222044024,0.014754138783447425,-0.3155394778345677,0.637602328701437,0.3047574710043006,0.060053971456347804,0.2447034995479528,1.1422834118495029,7
2025-09-30,0.06701755888092566,0.027851873364347315,0.5475590373191501,0.569379400922891,0.4155906874172111,0.002082825652035991,0.4135078617651751,1.966261455081833,1
