date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.18083013594572928,0.012149754081894783,0.20033975085549738,-0.6144132973957142,0.06718876816827238,-0.013864771148717245,0.08105353931698962,1.5110941853588415,5
2025-06-12,0.03332412943833781,0.021406146079636538,-0.3485038782029761,0.5889855390814205,0.6423617492917848,0.12471829053669747,0.5176434587550873,1.758059222736589,7
2025-06-22,0.05444221452776235,0.006906008874610088,-3.5130127089688,-1.9181640107767848,0.1268502564510565,0.03898716500924457,0.08786309144181192,1.4934820157791078,2
2025-07-02,0.026378617595688495,0.016290038527241923,0.15981609127162066,1.5378517496794615,0.617547089727116,0.1679054596883463,0.4496416300387697,1.854817508314402,6
2025-07-12,0.058181986849194664,0.04397317299203784,-0.09952036400715869,0.8780972581165951,0.7557867197972202,0.15234199615518418,0.603444723642036,0.7857567133977379,6
2025-07-22,0.026981588807980263,0.005943324535858938,-4.834340445845871,-1.9676035327197852,0.22027333446357683,0.10643507818258545,0.11383825628099138,1.4313375887607678,4
2025-08-01,0.09192620023247278,0.011650497297246935,0.46347393939200643,-0.1317311922209754,0.1267375053878428,-0.018616052840890518,0.14535355822873333,1.6090780858112,5
2025-08-11,0.03122862511845142,0.02235410857977245,-0.1198787086649915,0.09701669072363828,0.7158210934673692,0.034871520472595785,0.6809495729947734,0.7898522535858341,7
2025-08-21,0.04859789333511772,0.010485428344518159,-0.13743261135944707,-0.983609236952443,0.21575890691832103,-0.046413146596988725,0.26217205351530976,1.2409693330270468,1
2025-08-31,0.06415530511881383,0.016848661798128065,-0.18538243465746085,-1.4906300622564999,0.26262304835001277,-0.09207402149856497,0.35469706984857774,1.210929817893154,1
2025-09-10,0.01540140430986892,0.01029282090839194,-4.328132252363085,-1.9699059073047245,0.6683040521049435,0.280018295363496,0.3882857567414475,1.99528892789186,2
2025-09-20,0.07372506046979761,0.014190234867568503,0.9181545978653336,0.8138344727771027,0.19247505227047876,-0.004679340852873415,0.19715439312335217,0.5198692904665192,5
2025-09-30,0.04750697107202982,0.004018098519572735,-2.5404857965279675,-2.975942666509983,0.08457913499643063,-0.008920287025515172,0.0934994220219458,1.969584290641199,2
