date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-03,0.10774971482909468,0.007890742037120781,0.43292346244087554,-1.0414509735351203,0.07323213847606505,-0.02960243708444922,0.10283457556051427,1.7890075965191072,5
2025-06-13,0.02250360561846718,0.007771802273022671,-4.294819924695361,-2.6601988764665805,0.3453580908227827,0.10832579116647195,0.23703229965631073,0.928741381558447,3
2025-06-23,0.0366883560287434,0.011232387738359615,0.5013525894214084,-0.3176937263387387,0.30615674710416646,-0.06354241516007259,0.36969916226423905,1.6095500369475404,2
2025-07-03,0.06359264472689355,0.016073112869141426,0.14245504214246196,0.1170829791435537,0.2527511308606426,-0.0014809275004374345,0.25423205836108004,0.7642066315595354,7
2025-07-13,0.06559361611013349,0.02416866208137938,-0.184772907192416,2.3729281580018373,0.36846058373728824,0.1639946645353412,0.20446591920194704,1.6205908736195722,1
2025-07-23,0.04757928563781628,0.014039373485260678,-0.5579353695763949,0.3717072761043738,0.29507322981121237,0.05686018193320094,0.23821304787801142,1.5636335911754284,2
2025-08-02,0.07645347248501201,0.01402795576456726,0.5401420217388697,1.5684362643134584,0.18348356599914162,0.0386838374223995,0.14479972857674211,0.7180839297711832,1
2025-08-12,0.03718179370070212,0.016575360384156284,0.47789892649450394,1.0161631090543892,0.4457923820884221,0.05196471346362913,0.39382766862479296,0.9343264672541827,6
2025-08-22,0.15019258610381578,0.02562198907209614,0.8601964685965715,0.6200810710673572,0.17059423328915693,-0.009697529937925553,0.18029176322708249,0.6482633192952874,7
2025-09-01,0.1023147125405472,0.00918264283247287,0.4497182859300075,-0.5411142847896393,0.08974899703533643,-0.02300004510433383,0.11274904213967026,1.8818051666870776,1
2025-09-11,0.05515687870640134,0.008772542579048111,-2.8625933672647133,-2.9957745365881117,0.15904711769032712,-0.004952909482321383,0.1640000271726485,1.3600596859647935,1
2025-09-21,0.04370089011355328,0.011197545350415396,0.36225557223578164,0.031965038119338374,0.25623151659656057,-0.020247133604245793,0.27647865020080636,1.8251853915399765,4
2025-10-01,0.040055707106015,0.03325979736283165,0.5097753380624415,0.9745754737408987,0.8303385401436881,0.08427608930712682,0.7460624508365613,1.4193218824399496,6
