date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-03,0.04867887400907534,0.0061665869173134465,-0.38444510697057943,-0.47988224547563973,0.12667891447455815,-0.0028146087063757874,0.12949352318093393,1.9271272297023403,3
2025-06-13,0.05636387701102605,0.018231243879665324,-0.6948882692660039,0.7948553338180915,0.3234561716912923,0.09392531280407557,0.22953085888721675,1.037875264191626,3
2025-06-23,0.05285657333810239,0.02105093895740953,-0.36641594744172856,0.1948866989882596,0.39826529848530057,0.04828612384157516,0.3499791746437254,1.6681733075836729,3
2025-07-03,0.04106710780622454,0.022110146423555934,-0.3087342910435371,0.444282302911045,0.5383906392406017,0.08570591349680717,0.45268472574379454,1.9436242291874954,7
2025-07-13,0.063283464788001,0.02585304874832224,-0.40436243850238185,0.8633130844563848,0.40852770680192224,0.10341944769597317,0.3051082591059491,0.7732712664262036,7
2025-07-23,0.05559475385030112,0.013696753026658183,0.15340179856701575,0.21983815965182885,0.24636772497525858,0.003740139107328788,0.2426275858679298,0.9903794932068053,1
2025-08-02,0.06231243234649854,0.01651896655560866,0.19706578876522762,-0.035888453329970815,0.26509904899478526,-0.014608117641816687,0.27970716663660194,1.51847662891992,7
2025-08-12,0.0556870488317363,0.022086019953458436,-0.094908919843256,0.2441235038363878,0.3966096321640861,0.02978371250880285,0.3668259196552833,0.5940425570745667,3
2025-08-22,0.09835841997810087,0.022783408379206227,0.14429544974707298,-0.5182592110309177,0.2316365836730487,-0.03817625872477373,0.26981284239782244,0.8494147413601529,5
2025-09-01,0.06141970836809188,0.01027241909928276,0.868213060255659,0.3444584850674808,0.16724955836194397,-0.021436771528811488,0.18868632989075546,1.9180816269394683,2
2025-09-11,0.01693652058662946,0.01271684213474053,-4.797949599750478,-1.5929532876132413,0.7508532859328759,0.3918855181015235,0.3589677678313524,1.5096915099973414,3
2025-09-21,0.04262523729635147,0.013925391919008831,-0.29213601789021126,0.5543957185700279,0.3266935928636058,0.05785758136594632,0.26883601149765946,0.9557944281935997,7
2025-10-01,0.08294212630067006,0.008643166133237238,-0.7866427984922346,-0.7416343033758075,0.10420719263821686,0.0010743836630177084,0.10313280897519915,1.4713059330595835,6
