date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.10155479422013568,0.013918857829038761,1.3811342408890628,-0.32564291788919064,0.1370576144230817,-0.06598204872962513,0.20303966315270683,1.2568598215818039,4
2025-06-12,0.0321096654935222,0.01562002440858209,-2.326070515178591,-1.2396525395076203,0.48645864628310354,0.10766374086420893,0.3787949054188946,1.1991308738853155,1
2025-06-22,0.0236329205385712,0.014860555880671188,-4.635183065927281,-2.480550440291605,0.6288074237975511,0.2459347265082934,0.38287269728925766,1.4995227776316185,6
2025-07-02,0.0541095809615054,0.008181831918261724,0.7530106096122928,-2.325198728706347,0.15120856182720094,-0.15597453657448568,0.3071830984016866,1.6021914412564022,1
2025-07-12,0.06525492945695134,0.008087319844580044,-0.029398123661962927,-1.0256649959911783,0.12393423626203208,-0.031955665021444604,0.15588990128347668,1.0753250265833678,6
2025-07-22,0.10253882797099154,0.010982130897877118,0.3591942781530637,0.06710210382596671,0.1071021691508312,-0.0074510990642034924,0.1145532682150347,0.83859282873307,3
2025-08-01,0.07107398375177647,0.012347219642382588,-0.4290217686756499,-0.6772067364259726,0.17372347785520006,-0.010216873578299174,0.18394035143349924,1.1267517099606272,2
2025-08-11,0.028853223073205078,0.008963331609006427,-3.3680507281142233,-2.9386326682409916,0.310652698530943,0.0292467169773456,0.2814059815535974,1.3146386658301694,5
2025-08-21,0.0760642064035016,0.01085758735888459,0.12258946503466106,-0.774600507664907,0.14274239977326264,-0.03275552729733469,0.17549792707059733,1.13292873525365,5
2025-08-31,0.054087540643069656,0.0036249572019730852,0.11526646167787291,-1.1953950118331136,0.06702018910223011,-0.023609772552621644,0.09062996165485175,0.649261640162081,1
2025-09-10,0.059324024776697404,0.009096797229484564,-0.12565704903345676,-1.073463271287956,0.153340864240516,-0.03739770863121747,0.19073857287173346,0.8512735095338746,1
2025-09-20,0.04108433888928896,0.03273928246085022,0.1084239339026265,1.7335146530087915,0.7968798658066184,0.24874960112058064,0.5481302646860378,1.6049287102580976,1
2025-09-30,0.03801572420909942,0.02759967411508619,0.12138976745761987,-0.060036546790453116,0.7260067955901246,-0.030971307992071595,0.7569781035821962,1.2834339247477557,5
