date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.04764092618511664,0.009048325138939772,0.36622655584351804,-0.03911138555699267,0.18992756571904207,-0.018579989483212794,0.20850755520225486,1.2702919538132287,7
2025-06-12,0.04546213839357119,0.01604453278092669,0.03604811400624186,0.9798120418835339,0.352920767651254,0.0689322227961871,0.2839885448550669,1.152140077890703,3
2025-06-22,0.05645736349646394,0.016163818269094483,0.5490078689212847,1.1913397497232872,0.28630133020835913,0.03936205008451013,0.246939280123849,1.816614225601315,5
2025-07-02,0.05207620153956291,0.06832895403038795,0.15132894130732666,0.9319931294878145,1.312095583209494,0.21587221739114093,1.0962233658183531,1.553405045117921,2
2025-07-12,0.06324688751909745,0.016927406893475595,0.47639285712940804,0.0923963146842155,0.26764015681189607,-0.02474204340751196,0.29238220021940803,1.9238026142663058,6
2025-07-22,0.05825200162082134,0.04921607762636042,0.45170941929243646,0.07898146625051083,0.844882171547026,-0.07571352662495046,0.9205956981719765,1.5540880607643086,6
2025-08-01,0.060774123926220676,0.012985452007361818,0.03415035904756181,-1.363448457208598,0.21366744871758345,-0.08111270840364807,0.2947801571212315,0.7360615930314893,6
2025-08-11,0.0477171496455544,0.012811013184080925,-0.039288613580934495,0.5165421475553309,0.2684781735548295,0.032253145870340366,0.23622502768448914,0.8306203311775453,3
2025-08-21,0.06303300314274608,0.013354339862409824,-0.33445705220944966,-0.08737008970068416,0.21186266236065668,0.011717208796348244,0.20014545356430843,1.4880118268453841,3
2025-08-31,0.036751194239891635,0.026202912682227176,0.7088019881470977,0.021335987081807062,0.7129812574576199,-0.12228456947333644,0.8352658269309563,0.6643896266985038,7
2025-09-10,0.0692528836359347,0.011502635511145474,0.37165205742001994,0.7655813949267909,0.1660961234714111,0.014402766352959562,0.15169335711845153,0.7398468703554997,2
2025-09-20,0.0444371749713583,0.027942221135522503,-0.780901171349548,0.13286620219557754,0.6288028245164659,0.1193103818338217,0.5094924426826442,0.8489945516916411,2
2025-09-30,0.06532918547175462,0.008314687815438284,0.4990359265944573,-0.49893834766530887,0.12727371014036565,-0.03287967834303873,0.16015338848340438,0.744409139795513,6
