date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.093147488057821,0.01229253436974219,0.12725252805761933,-0.23443048169798786,0.13196850098750532,-0.011461032089305045,0.14342953307681036,1.288569100801563,1
2025-06-12,0.06423100242878188,0.019211165160162223,1.097409260877864,-0.9926696222352263,0.2990948986272353,-0.18487337668419157,0.4839682753114269,1.3460625112224887,4
2025-06-22,0.035823889305199585,0.02365402674012283,-0.3987560598269333,-0.10330015331111397,0.6602863954442159,0.043426183855332035,0.6168602115888838,0.7429515232963569,2
2025-07-02,0.06862450124315188,0.010177344165030806,0.17774458771804902,-0.7316036822178091,0.14830481796829695,-0.03454312846878413,0.18284794643708108,1.9611463855765845,2
2025-07-12,0.04049388330359596,0.006870197863180185,-0.6239357492868951,-0.04290987907774735,0.16966013883311837,0.021245332047035076,0.1484148067860833,1.7002894608703565,5
2025-07-22,0.05279315626789258,0.009098063133382604,-0.08070981136651056,-1.2320713458957222,0.17233413905422829,-0.05231640376409327,0.22465054281832156,0.8686629723619733,4
2025-08-01,0.10581042370502405,0.009989657228164545,0.16077246373431642,-0.46499822350670783,0.09441089902459411,-0.014632455149194298,0.10904335417378841,0.6988980096178266,3
2025-08-11,0.0365626990892762,0.014621186215438238,0.3835947426495423,0.07672601857490235,0.39989351387153516,-0.029278340349163157,0.4291718542206983,1.372134623460881,2
2025-08-21,0.10700293838882471,0.02877234608333633,-0.14301188434826173,0.05000914749540186,0.26889304645807083,0.011689194522319313,0.2572038519357515,1.059645803116869,1
2025-08-31,0.05958331728358633,0.01805552173246917,0.07457302587111769,-0.21012287966640386,0.3030298169961578,-0.02053027789064077,0.32356009488679854,0.6329151406438676,7
2025-09-10,0.10659671815321105,0.008679453952339917,0.03566389338410758,-1.8564782270132625,0.0814232755258466,-0.044458477250236744,0.12588175277608335,0.7067726389337896,4
2025-09-20,0.0744834870121227,0.0090668350590224,0.4451011453771727,0.2703395841780498,0.12172946545247955,-0.004998327389794624,0.12672779284227417,1.1187101036684288,1
2025-09-30,0.05314516497067109,0.017138127651840605,-0.073055029189673,0.7926525340485107,0.3224776451686343,0.05828005163974387,0.26419759352889044,0.7790072895024179,5
