date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.021131433812679578,0.016641369430355057,-3.4096480477891102,-1.0204063324707633,0.7875172871785762,0.33322441329923036,0.4542928738793458,1.6050125549610246,7
2025-06-12,0.032339517130723576,0.012752565582189984,-3.4760319082692455,-2.0431679442359645,0.39433382788744975,0.11081778532892944,0.2835160425585203,1.6215565518637933,7
2025-06-22,0.07627674803605239,0.0072271632655468805,-0.8822653037342807,-0.9793452033643888,0.09474923160241368,-0.002141823803572099,0.09689105540598578,1.081395396065534,1
2025-07-02,0.030006986544982996,0.022542181718106766,-0.010286003286752887,0.02039382219196284,0.7512311069395169,0.005288214323644014,0.7459428926158729,0.7651901490850846,7
2025-07-12,0.0235546490472181,0.005346357211671497,-4.714382865905817,-1.3069150660269955,0.2269767297722877,0.12340659186628358,0.10357013790600411,0.5239407167136138,5
2025-07-22,0.06605729817847077,0.010583369558395481,0.1947642665845848,0.27727971538408624,0.1602149928960429,0.003015330146309836,0.15719966274973307,1.5088837375606854,5
2025-08-01,0.06380008631090019,0.011314994930278646,0.2305727404274709,0.6634412186118368,0.1773507777895512,0.01682445784490444,0.16052631994464675,1.8711466521804279,1
2025-08-11,0.08803132489672603,0.011785473720181879,0.32515055734621434,-0.0927644117914852,0.13387818181775646,-0.013523114367119393,0.14740129618487585,1.0907615839287592,3
2025-08-21,0.06731746128484715,0.021799396032048127,0.2865525507697182,-1.0439202556157152,0.32382974069396564,-0.11608043989533445,0.4399101805893001,1.0256488142992053,1
2025-08-31,0.06004734049771131,0.03300397124892657,-0.15708624749058586,1.4235722537407973,0.5496325228622657,0.16768247149816706,0.38195005136409865,1.1215149869779213,7
2025-09-10,0.0512636041498067,0.021415659223378365,0.2877008018882563,-0.36294880424055265,0.417755629526082,-0.06751864791767659,0.48527427744375856,1.141239688443186,6
2025-09-20,0.0791019990743543,0.019730034730759433,-0.027542535989470096,-1.1136769632253447,0.24942523528657717,-0.07087247445298922,0.3202977097395664,1.3305365324066245,1
2025-09-30,0.043576652443481564,0.007865056243690683,0.07904737177216958,-1.6963365944234639,0.1804878484847264,-0.09114754979260073,0.27163539827732713,1.4467446003735653,1
