date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-02,0.07498039631104826,0.026176440718711416,0.026627698002281264,-1.4298653496103313,0.34911046095463694,-0.13910571784517528,0.4882161787998122,1.8447630672069115,3
2025-06-12,0.06478018080476339,0.008193113567604745,-0.06736719005982827,-0.5310360019348153,0.12647562056514502,-0.01425017099688966,0.14072579156203469,1.622728268890248,5
2025-06-22,0.02525314525558006,0.03146416659239239,0.40579463815205763,1.4876555359623858,1.245950406333639,0.2747370052832159,0.9712134010504232,0.8240201201639059,4
2025-07-02,0.0715160093218774,0.017294816398660727,-0.03897167722179162,1.0382982919891042,0.2418313963915501,0.05312540608700714,0.18870599030454296,1.0587461339547777,2
2025-07-12,0.0884428899125719,0.01835274060279597,-0.2933235926467379,0.2444748075203762,0.20750950834983037,0.02416911388718873,0.18334039446264164,1.0444962308442882,2
2025-07-22,0.06464272666956887,0.023313550037807607,0.24014235480998458,-0.48962185327458485,0.36065233072513114,-0.06599119926532171,0.42664352999045285,1.0306730776042228,5
2025-08-01,0.09504991300905462,0.02636034179072303,0.3682113815248407,1.2130672635440138,0.27733157197326314,0.049027464460273035,0.2283041075129901,1.1829959241994925,5
2025-08-11,0.06411913354867885,0.027357650073569176,-0.12242556416474315,0.1506019093084845,0.42666905429717666,0.02599760413392138,0.4006714501632553,0.9110078892252707,1
2025-08-21,0.06312326898765994,0.015808292959135026,0.3982779180714857,0.15096535325120186,0.2504352707434308,-0.014675120351507143,0.26511039109493795,1.9469537126597718,6
2025-08-31,0.1277338998719663,0.02228385401977425,-0.4467435332972016,0.5818102086616825,0.174455285888166,0.036788631359871454,0.13766665452829455,1.6175678281107926,1
2025-09-10,0.07190856759915566,0.00615905629348553,0.03685349137005289,-1.818305999944556,0.08565121652566263,-0.04564417568610618,0.1312953922117688,1.0157422427284442,2
2025-09-20,0.07991854869959673,0.02534890892036011,0.22178205182213162,0.3633628008637295,0.317184299925707,0.0101735323540873,0.3070107675716197,1.6868877585552626,2
2025-09-30,0.017734620880095083,0.009008970326352922,-3.929470302902393,-2.3985798635127935,0.5079877594938822,0.15090884679440758,0.3570789126994746,1.3753839896481932,1
