date,S1_VV_CURR,S1_VH_CURR,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_CURR,S1_VH_VV_DIFF,S1_VH_VV_BASE,S1_VH_STD,image_count
2025-06-03,0.02933256249985378,0.02195619966866805,-0.22935618619787235,1.026610962614921,0.7485264769751194,0.18798151708170086,0.5605449598934186,0.9056265764859466,7
2025-06-13,0.06401761522276046,0.016598999437714236,-0.40684990957481837,0.9080815675800444,0.2592880003410799,0.06773486245054117,0.19155313789053874,1.5556356239720177,6
2025-06-23,0.05413807543618987,0.012374388805354386,-0.381705075234418,0.15339465650799866,0.22857090329964766,0.026496655233782307,0.20207424806586535,1.3524050886477474,1
2025-07-03,0.07290570446466353,0.019684563768825793,0.5599882056067269,0.41855158753846666,0.2700003232033325,-0.008937845827472313,0.2789381690308048,1.4780943813229672,3
2025-07-13,0.08796800476865818,0.019151256149443092,0.013152512983275244,0.5897269691722009,0.21770706519725938,0.027066604998571053,0.19064046019868833,1.2614938546258347,4
2025-07-23,0.035096022383725056,0.010880959116876353,0.12929780106439281,0.6306289686662545,0.3100339690324035,0.03380058528767721,0.2762333837447263,1.4123130448360974,2
2025-08-02,0.04394603500394124,0.023670447793994975,-0.6364309201316338,0.07262195022757822,0.53862533427355,0.08113545640296876,0.4574898778705812,1.1853726860900846,5
2025-08-12,0.05714965509361978,0.01282762882143739,-0.6901142376442699,-1.0281519055811046,0.2244568020651007,-0.01816875069988,0.2426255527649807,1.488867363113704,5
2025-08-22,0.06933204513949015,0.05576019629860999,0.48045186874520596,0.04254826649408905,0.8042485431725724,-0.0853225113878574,0.8895710545604298,0.640032325679337,7
2025-09-01,0.09928721869256338,0.04167431118796814,1.0881735520780396,0.9131890201522239,0.4197349038148608,-0.017257148530324395,0.4369920523451852,0.9024045637790996,5
2025-09-11,0.06318977781908842,0.02944446976800324,-0.007645690959291684,1.2662519228407803,0.46596887636323714,0.11845900290822053,0.3475098734550166,0.7511435567170551,7
2025-09-21,0.0682001684478807,0.011645656837298488,0.09568427977077931,-0.5673241618244482,0.17075700987744957,-0.028163418324445105,0.19892042820189468,1.3608609599615302,2
2025-10-01,0.031809965777097035,0.014107417751557655,-4.536735364772701,-1.3441299596154153,0.4434905039009788,0.23086087336519692,0.2126296305357819,1.8190750902036021,7
